0,source,sink,in_out_degree_b
371,3763337,1257051,69000000.0
372,4787393,3465103,95000000.0
373,4633577,2946725,15000000.0
374,3452192,3745072,1000000.0
375,4837314,1405519,58000000.0
376,2171358,4639852,57000000.0
377,2915107,491852,1000000.0
378,2146363,4223666,45000000.0
379,4022814,1532516,10000000.0
380,384798,2369304,56000000.0
381,1335561,3422412,307000000.0
382,2766651,1603729,7000000.0
383,3912764,1702233,3000000.0
384,332358,3630776,1000000.0
385,2711792,1908942,82000000.0
386,1619329,2751324,33000000.0
387,1596963,663653,13000000.0
388,4366907,853244,9000000.0
389,1140769,4003463,1000000.0
390,2471891,1842206,33000000.0
391,1488894,804420,1.3092783437666065
392,4782388,2617603,0.3214285685586735
393,1049492,4577899,826000000.0
394,1927555,4809338,78000000.0
395,409991,745080,1.6192170760881954
396,2868729,209562,1000000.0
397,4538062,2135899,0.12923864359269396
398,3184961,2906703,2.2824427393799898
399,2300464,1086249,421000000.0
400,2762481,1802456,53000000.0
401,1609286,4400935,13000000.0
402,1628863,2632013,15000000.0
403,3677360,1782555,0.20890410887361607
404,2395078,1206279,11000000.0
405,4611286,1052729,5000000.0
406,3169284,470204,0.1097046408873222
407,1506690,1416529,0.402439019482451
408,3234922,475821,2000000.0
409,4302499,130848,1000000.0
410,3761317,1365355,8000000.0
411,1897195,1341854,12000000.0
412,45986,1660284,13000000.0
413,455599,1494927,7000000.0
414,2136000,4385947,75000000.0
415,256201,1294553,2000000.0
416,3890448,4722827,103000000.0
417,3773245,4653266,19000000.0
418,1952272,3325406,1000000.0
419,2300246,4158172,0.27142856755102046
420,3222384,3507219,0.012100707144414462
421,3399075,3779861,88000000.0
422,347715,2127258,7000000.0
423,4214306,900689,28000000.0
424,3266984,1448556,111000000.0
425,169650,274950,47000000.0
426,1433247,1590857,5000000.0
427,2383394,468651,1000000.0
428,3063478,3181408,672000000.0
429,1097603,4749496,37000000.0
430,1343350,744455,25000000.0
431,1164411,2817097,13000000.0
432,4724928,1007939,31000000.0
433,4736417,2641539,8000000.0
434,4159820,4407877,3000000.0
435,2909856,2422805,1000000.0
436,258948,2298981,14000000.0
437,2424643,2740141,0.053973205451398824
438,1553616,1197620,0.2523364462398463
439,1520254,2538801,11000000.0
440,1818698,4664679,5000000.0
441,144060,136400,0.0418961447637789
442,2020889,646448,241000000.0
443,4780388,968851,0.29222011329749503
444,2102677,4613883,1000000.0
445,2461879,1209604,25000000.0
446,160818,709848,0.1929186602501591
447,1401550,3620630,10000000.0
448,783709,21662,3000000.0
449,150171,286472,0.04337349396283931
450,4612494,549485,34000000.0
451,3272526,721282,1000000.0
452,84726,1404837,10000000.0
453,559652,1999091,2000000.0
454,2456479,3660550,122000000.0
455,131200,4694239,69000000.0
456,1403344,3208206,10000000.0
457,3929625,2201243,1000000.0
458,3622805,4096612,0.0054515454133537205
459,3414541,2363399,150000000.0
460,1930352,874565,281000000.0
461,1563429,1318523,16000000.0
462,1182194,4493806,6000000.0
463,4225886,3721298,0.16519823770352618
464,1408139,127950,0.08460550719295112
465,3903025,319044,21000000.0
466,2702338,4762679,132000000.0
467,4099622,1531876,1000000.0
468,1178308,4790146,5000000.0
469,3627790,2818164,97000000.0
470,3726725,2049715,196000000.0
471,1234471,1034122,9000000.0
472,2986501,870428,8000000.0
473,245651,952688,21000000.0
474,1128316,303543,97000000.0
475,4679590,378218,32000000.0
476,23990,844832,46000000.0
477,1501709,1841906,7000000.0
478,2339541,4236146,56000000.0
479,3813630,3285609,6000000.0
480,1648899,2023675,10000000.0
481,4451424,3430488,31.28570981632717
482,150985,2023484,2000000.0
483,1819250,3710241,8000000.0
484,3891364,2949813,13.066666231111125
485,171548,4309706,2.159999913600003
486,2435515,3994740,42000000.0
487,898515,3699749,0.6190476043083905
488,2018936,2750152,3000000.0
489,2805661,2817056,3000000.0
490,2888230,1669117,9000000.0
491,1136345,695111,2000000.0
492,3712498,690084,0.6869009573691678
493,2903089,1947006,27000000.0
494,4389575,1673289,87000000.0
495,2086336,2400247,0.029352596924894604
496,4310862,3340476,37000000.0
497,1986478,1151263,27000000.0
498,19451,4470008,0.6106032895601402
499,3653227,4698566,5.460317373645756
500,279288,1397718,6000000.0
501,339567,2040968,21000000.0
502,4609702,4063523,34000000.0
503,1397316,4643173,629000000.0
504,1216896,4125905,0.734177205896491
505,1920893,1876085,0.44491525235205404
506,3323708,4454175,2.008196717196318
507,3419799,4007276,10.50622402279575
508,4029708,4659457,28000000.0
509,4230074,4486159,29000000.0
510,3550092,3419090,0.5428571351020409
511,2109677,3530012,1000000.0
512,1185400,1106637,0.24418604367225533
513,2301264,158731,708000000.0
514,3234845,4022241,1000000.0
515,1310817,3064489,60.99996950001525
516,2058283,4609415,49000000.0
517,3042121,1621224,3000000.0
518,1447046,4711948,28000000.0
519,587095,3218496,11000000.0
520,497106,73827,0.23774765355813593
521,3285875,4724464,10000000.0
522,4373891,275639,0.038888888876886143
523,1348793,4004571,41000000.0
524,3198236,1722209,1000000.0
525,4860911,2189591,13000000.0
526,1349133,3080725,1000000.0
527,2047012,94321,0.2822384421356729
528,1679775,573826,0.25306122397334446
529,3075945,2059985,10000000.0
530,4432608,3336698,0.6826923011279586
531,3189954,1087324,14000000.0
532,500739,1921667,14000000.0
533,2845650,4108731,0.19930875564555947
534,2642732,1984005,2.5140186680932834
535,3303860,2984265,1000000.0
536,3866829,554726,0.18571428306122453
537,1542018,4606604,62000000.0
538,1244565,288635,58000000.0
539,552802,3149670,0.4050279318295309
540,4146884,1904268,4000000.0
541,4196302,4195925,9000000.0
542,636521,156930,28000000.0
543,834072,4644636,1.1249999296875044
544,2145284,2367831,0.45806451317377733
545,7868,1438811,32000000.0
546,1151012,4595159,172000000.0
547,195823,2297290,13000000.0
548,3498633,3250912,0.16326530279050402
549,1176840,3708871,0.44554455004411336
550,3652024,4579537,32.33332255555915
551,4585801,1410032,32000000.0
552,965977,757234,207000000.0
553,4276,3467832,0.08421052587257619
554,1591738,4130514,5000000.0
555,3726255,1690853,1381000000.0
556,4750778,932921,5.371428417959188
557,1544783,545075,1000000.0
558,3728686,2299782,0.42499999645833336
559,4134777,3010701,68000000.0
560,4737649,317017,3.617646952422149
561,1113383,572050,4000000.0
562,4791237,4669469,54000000.0
563,1625926,1323604,36000000.0
564,1057767,2106810,0.10624417511067644
565,4360797,2567319,84000000.0
566,4501001,3747641,4000000.0
567,3979814,1383065,17000000.0
568,3958498,3400119,0.2999999925000002
569,4472613,4782942,55000000.0
570,2826552,1851929,13000000.0
571,3930113,1969392,2000000.0
572,4071650,1967153,2000000.0
573,848450,1311163,0.8370370362620027
574,4421038,4236120,337000000.0
575,2924011,378360,24000000.0
576,2216079,1058463,4.999999444444507
577,2619921,2243004,10000000.0
578,3401659,867777,1000000.0
579,4850825,846953,0.35971222892189847
580,4627451,2979388,0.16859567894730107
581,4455263,1253026,0.25945179571859556
582,2366247,2506073,34000000.0
583,2167353,1201942,1000000.0
584,3727094,2061597,24000000.0
585,4307670,4579336,11000000.0
586,2720575,4595178,24000000.0
587,3507605,3898713,348000000.0
588,4300146,1860277,1000000.0
589,277097,664372,16000000.0
590,3454316,355653,0.04363567072339259
591,4804889,1258662,0.16587822368901597
592,4531017,4813904,1000000.0
593,3732480,3733752,2.2727272598140495
594,2914647,4152370,14000000.0
595,1604519,4809986,67000000.0
596,3907690,4007453,3.9642856670918376
597,2670017,1805044,12.036363417520665
598,255712,861508,0.7303370704456509
599,824841,1324381,3000000.0
600,1075138,1095215,1000000.0
601,4549427,1689039,44.076919686390795
602,3348381,2086336,0.30635838061746135
603,2292299,1621542,23000000.0
604,1317354,3054311,2000000.0
605,4702057,2922419,87000000.0
606,4789062,875708,38000000.0
607,3196320,4741885,15000000.0
608,243028,3158766,19000000.0
609,3200179,1242327,1769000000.0
610,2376306,4249861,0.2055702915045487
611,1122024,3271567,13000000.0
612,3852135,3266102,1000000.0
613,4032122,1949143,1000000.0
614,3223920,3378708,4000000.0
615,2239712,4041512,3000000.0
616,1152111,3955212,19000000.0
617,2438138,4405443,0.7424242367998164
618,1182125,2016362,77000000.0
619,4825117,3226188,75000000.0
620,4509053,4614759,34000000.0
621,954783,4107041,37000000.0
622,2694897,4221994,16000000.0
623,1459605,355183,10000000.0
624,3957243,41215,28000000.0
625,4392240,4670924,84000000.0
626,4662222,627979,0.1044176705988613
627,1772618,2517958,165000000.0
628,3507605,3743087,48000000.0
629,2988110,306066,15000000.0
630,3460470,2914869,1468000000.0
631,4724928,3081689,0.18473895508136967
632,2357765,123020,71000000.0
633,4503243,2503081,7000000.0
634,1395639,905235,0.042894056825377745
635,2163840,1487443,21000000.0
636,1173867,1594195,0.4166666650132275
637,2990719,247965,3000000.0
638,4334594,4672164,21000000.0
639,3175677,4294132,21000000.0
640,3154897,3743287,3000000.0
641,2380033,823904,148000000.0
642,2204209,2393,0.3349056587976148
643,3204489,2021656,155000000.0
644,46347,4105798,3000000.0
645,1546131,1476256,0.32579185446653425
646,4832741,3628271,2000000.0
647,230959,3056188,8000000.0
648,803117,514516,18000000.0
649,2728019,2857848,0.7752293542420672
650,1101391,3302218,27000000.0
651,2629332,1739999,3000000.0
652,3196935,1226698,8000000.0
653,3545915,1760349,14000000.0
654,467020,3890374,16000000.0
655,3283449,833637,9.769230017751537
656,2684857,3394755,7000000.0
657,1310076,970851,9000000.0
658,324700,4458047,0.3897254203811112
659,3455337,759828,0.014188889592403267
660,1469417,82340,1130000000.0
661,2945451,2873928,8000000.0
662,47367,2619824,6000000.0
663,1975212,3490790,0.28118393175225387
664,2500159,1007714,10000000.0
665,3403476,1454600,3000000.0
666,2048,3986213,6000000.0
667,4501695,1127019,0.2566371658704676
668,2205192,2295414,0.058456741965349376
669,2354150,3239759,195000000.0
670,4383563,1174,0.3450184495479364
671,475933,4833712,24000000.0
672,4782926,3536565,903000000.0
673,4487677,4825406,148000000.0
674,4327965,1331438,7000000.0
675,1550721,2116162,56000000.0
676,2517457,1728898,54000000.0
677,1838574,4098262,0.7058823391003464
678,4612771,3288555,23000000.0
679,642996,3506813,8000000.0
680,2557232,564584,30000000.0
681,4223610,3482459,2000000.0
682,1769495,2395183,3000000.0
683,782197,2194084,9.827160433165677
684,1770200,2516884,17000000.0
685,4031633,4588297,28000000.0
686,1470412,4422560,2000000.0
687,1775497,3613127,25000000.0
688,1824620,2651938,29000000.0
689,1279839,1677752,2.966101644642345
690,4132752,404449,0.6451612695109268
691,4448187,4748339,30000000.0
692,491128,4657499,36000000.0
693,2560508,3925409,2000000.0
694,104236,3605785,44000000.0
695,4700248,663112,1000000.0
696,2629845,4456828,23.499994125001468
697,1570585,331274,0.19354838647242456
698,2852734,324237,0.07836990589469442
699,1041665,1229102,0.06791232480491832
700,3715323,3549444,0.252252251494738
701,638553,2757877,162000000.0
702,4836716,3354830,1.70344826411415
703,4017320,922747,58000000.0
704,1459605,3415082,9000000.0
705,3303902,2181529,2.4952681309297535
706,3674345,3378280,0.02659002873855829
707,1726836,4480898,1000000.0
708,3806390,1976038,190000000.0
709,878442,4036279,22.64285552551032
710,3595486,2643790,1000000.0
711,420410,2867013,202000000.0
712,803951,2242566,10000000.0
713,3628696,3853365,7000000.0
714,2616335,2908614,2000000.0
715,1981986,4035202,7000000.0
716,3054430,1057861,1000000.0
717,4334594,3051327,0.10074511019858039
718,4812944,3535207,2.317829439396671
719,2674631,1867538,1000000.0
720,2942785,1035309,1000000.0
721,1335561,1909814,33000000.0
722,306263,2130956,2000000.0
723,201208,951008,3000000.0
724,2740508,1609914,0.13446327668422228
725,4153888,4755721,4.149253669414125
726,2452515,1716535,5000000.0
727,4751661,1206612,2000000.0
728,3182725,2251944,1000000.0
729,4329998,3123735,8000000.0
730,4246368,4607134,144000000.0
731,4306984,31402,10000000.0
732,987441,4503707,31000000.0
733,1991608,2364292,62000000.0
734,4300700,4266500,1000000.0
735,4498960,2930986,0.02178215529887638
736,3102958,2181529,2.4952681309297535
737,1515040,797189,87000000.0
738,885070,2221607,381000000.0
739,3011316,3884937,4000000.0
740,1213594,4105851,113000000.0
741,2305935,678890,1000000.0
742,1006164,1656495,43000000.0
743,3011799,1673519,58000000.0
744,1667129,4633379,1000000.0
745,617629,1105588,0.4666666645925926
746,926720,3307114,109000000.0
747,565577,4336035,0.7777777345679036
748,126887,752827,1000000.0
749,2840784,3061859,0.862944158056121
750,1192675,4205790,50000000.0
751,1947457,179198,1000000.0
752,984342,3491166,0.12056737560149557
753,3049221,4031243,1000000.0
754,4859244,164230,7000000.0
755,2461340,1258551,1000000.0
756,3623046,3129979,0.28421052332409974
757,2682807,3198660,13000000.0
758,4274919,4523540,94000000.0
759,2222560,2473200,0.06219886113399061
760,730935,3142497,3000000.0
761,4304731,1992367,62000000.0
762,3522361,4607737,0.1681415928140698
763,2350820,2084576,1000000.0
764,2109685,3573818,1000000.0
765,3097821,1993893,344000000.0
766,3580033,4322839,993000000.0
767,4062909,416502,6000000.0
768,207617,1986693,103000000.0
769,3182466,3045735,9000000.0
770,879908,1994245,9000000.0
771,4315961,2089841,5000000.0
772,4696456,2450580,330000000.0
773,1922327,2208559,4000000.0
774,1086861,4114260,163000000.0
775,3101866,1973521,5000000.0
776,1389250,1202352,6000000.0
777,3156079,1084494,1.601449263757614
778,1768567,1239673,0.39199999686400006
779,3462030,3040850,1000000.0
780,2152175,3386770,94000000.0
781,4551087,2858575,2000000.0
782,3249150,193283,4000000.0
783,2681125,4157835,11.015624827880863
784,1970075,4146791,0.13434061420030535
785,456376,3282684,2000000.0
786,2250754,3054105,0.40099833543927066
787,95788,127780,307000000.0
788,2925348,2742304,4000000.0
789,1049150,1483273,2000000.0
790,2486379,1429344,173000000.0
791,2326042,575926,236000000.0
792,3110933,3438089,42000000.0
793,1846616,3866982,1000000.0
794,2871577,259324,8000000.0
795,3725944,4668743,1000000.0
796,3266143,1054633,202.99998872222284
797,3982958,4028169,1000000.0
798,2763196,4737099,40000000.0
799,1666632,2920024,2000000.0
800,718458,4615321,1000000.0
801,5089,328448,65000000.0
802,2912719,2979388,0.16859567894730107
803,4532884,2397948,52000000.0
804,2487570,1271488,40000000.0
805,2210034,2685425,17000000.0
806,1204176,3775387,0.08591065277334939
807,3993419,1458675,2000000.0
808,4767918,2302691,266000000.0
809,3803252,3698779,31000000.0
810,1292292,3865282,60000000.0
811,4091650,1529244,3000000.0
812,446032,2154457,192000000.0
813,4649516,2209103,6000000.0
814,3695509,65638,27.318180576446338
815,148935,4811932,0.38297871525577204
816,886108,905765,6000000.0
817,1190951,4690782,2000000.0
818,3626245,1962035,0.23469387675274192
819,1948085,1846065,8000000.0
820,2482350,2278610,63000000.0
821,2962254,2827901,9000000.0
822,2332217,3185052,0.1590909054752067
823,3297316,2057510,6.044776029182447
824,2416046,1105588,0.4666666645925926
825,426668,4631936,0.2830687823199239
826,496868,105246,2000000.0
827,3034565,1821811,0.26373626083806306
828,4606514,907012,2000000.0
829,4274057,4538199,6000000.0
830,3107357,1742303,7000000.0
831,4538043,3575682,0.28998505188343043
832,3656366,2979261,14000000.0
833,4396298,2826632,345000000.0
834,16594,1646682,5000000.0
835,143220,3494535,60000000.0
836,807742,2493146,16000000.0
837,771710,4806172,9000000.0
838,3204376,2359631,0.39235201655717544
839,3915080,2966620,2000000.0
840,3249409,4419768,11000000.0
841,680507,2053301,13000000.0
842,2844764,2094403,4000000.0
843,2136096,1598748,4000000.0
844,2704117,3935784,30000000.0
845,3053000,1212931,9000000.0
846,4503555,1271150,14000000.0
847,4505818,1411178,263000000.0
848,3126141,3797741,88000000.0
849,1653827,716887,3000000.0
850,1746167,1710765,6000000.0
