0,source,sink,in_out_degree_b
85,20388,468099,1000000.0
86,20388,3909005,2000000.0
87,20388,3756882,3000000.0
88,20388,824730,308000000.0
89,20388,3057969,1000000.0
90,20388,868392,1000000.0
91,20388,616772,1000000.0
92,20388,1458181,1000000.0
93,20388,410232,1000000.0
94,20388,919576,3000000.0
95,20388,3996526,1000000.0
96,20388,421394,1000000.0
97,20388,275326,1000000.0
98,20388,3893029,1000000.0
99,20388,1163916,1000000.0
100,20388,4364665,68000000.0
101,20388,542663,1000000.0
102,20388,3935187,1000000.0
103,20388,2210851,3000000.0
104,20388,2721719,1000000.0
105,20388,2784391,3000000.0
106,20388,1559789,1000000.0
107,20388,997017,1000000.0
108,20388,2054625,1000000.0
109,20388,1053014,1000000.0
110,20388,1349937,1000000.0
111,20388,60279,1000000.0
112,20388,3593515,1000000.0
113,20388,1243565,1000000.0
114,20388,4372688,1000000.0
115,20388,2161761,2000000.0
116,20388,2147475,2000000.0
117,20388,1897952,1000000.0
118,20388,487327,2000000.0
119,20388,2942906,1000000.0
120,20388,981795,1000000.0
121,20388,3767106,1000000.0
122,20388,4186919,1000000.0
123,20388,2847036,2000000.0
124,20388,341032,3000000.0
125,20388,4643167,3000000.0
126,20388,1802593,1000000.0
127,20388,3780712,1000000.0
128,20388,1150057,1000000.0
129,20388,2029029,1000000.0
130,20388,2449819,1000000.0
131,20388,760018,2000000.0
132,20388,3525593,2000000.0
133,20388,1931230,1000000.0
134,20388,4517428,2000000.0
135,20388,2004177,3000000.0
136,20388,2371352,1000000.0
137,20388,2424232,1000000.0
138,20388,1413696,1000000.0
139,20388,370128,2000000.0
140,20388,689121,2000000.0
141,20388,1629223,1000000.0
142,20388,4253784,61000000.0
143,20388,287554,1000000.0
144,20388,3278320,1000000.0
145,20388,2190955,1000000.0
146,20388,1210441,2000000.0
147,20388,4011825,2000000.0
148,20388,598936,1000000.0
149,20388,4240480,1000000.0
150,20388,4613792,1000000.0
151,20388,1885427,1000000.0
152,20388,3720409,2000000.0
153,20388,998836,1000000.0
154,20388,323459,2000000.0
155,20388,1148669,1000000.0
156,20388,1854112,1000000.0
157,20388,3648850,1000000.0
158,20388,4261977,1000000.0
159,20388,627802,2000000.0
160,20388,1063235,2000000.0
161,20388,1369608,1000000.0
162,20388,261014,1000000.0
163,20388,2472651,2000000.0
164,20388,1341153,1000000.0
165,20388,2910807,3000000.0
166,20388,2131756,1000000.0
167,20388,3543685,1000000.0
168,20388,4030505,1000000.0
169,20388,2659387,1000000.0
170,20388,4526030,1000000.0
171,20388,1466888,1000000.0
172,20388,4508700,1000000.0
173,20388,4092735,14000000.0
174,20388,4709508,1000000.0
175,20388,2968053,1000000.0
176,20388,991578,3000000.0
177,20388,3422510,12000000.0
178,20388,3441113,1000000.0
179,20388,939717,1000000.0
180,20388,244164,7000000.0
181,20388,3783127,1000000.0
182,20388,4735057,1000000.0
183,20388,323353,1000000.0
184,20388,4112604,2000000.0
185,20388,4845176,1000000.0
186,20388,3527808,1000000.0
187,20388,1886135,1000000.0
188,20388,3074605,1000000.0
189,20388,3876734,1000000.0
190,20388,3101745,1000000.0
191,20388,307931,1000000.0
192,20388,556821,1000000.0
193,20388,2382659,2000000.0
194,20388,2900136,2000000.0
195,20388,2426208,1000000.0
196,20388,4036360,3000000.0
197,20388,4230119,1000000.0
198,20388,880043,1000000.0
199,20388,28744,1000000.0
200,20388,4354709,1000000.0
201,20388,4311566,1000000.0
202,20388,2910081,2000000.0
203,20388,3770751,3000000.0
204,20388,229729,6000000.0
205,20388,3352938,2000000.0
206,20388,359495,1000000.0
207,20388,4689112,5000000.0
208,20388,744581,3000000.0
209,20388,524680,1000000.0
210,20388,3917082,2000000.0
211,20388,4809348,1000000.0
212,20388,3291635,3000000.0
213,20388,763356,1000000.0
214,20388,573160,1000000.0
215,20388,1760189,8000000.0
216,20388,2712171,3000000.0
217,20388,940365,1000000.0
218,20388,1981060,1000000.0
219,20388,3166229,1000000.0
220,20388,3622209,5000000.0
221,20388,1970792,2000000.0
222,20388,3745810,1000000.0
223,20388,1363081,1000000.0
224,20388,1248844,3000000.0
225,20388,215127,1000000.0
226,20388,1657629,2000000.0
227,20388,2668061,1000000.0
228,20388,1820922,1000000.0
229,20388,4255951,1000000.0
230,20388,591768,1000000.0
231,20388,4661368,1000000.0
232,20388,3164204,2000000.0
233,20388,1955265,1000000.0
234,20388,997648,1000000.0
235,20388,4605797,3000000.0
236,20388,3670155,1000000.0
237,20388,800478,1000000.0
238,20388,2915519,4000000.0
239,20388,2782550,1000000.0
240,20388,2542611,1000000.0
241,20388,4340328,1000000.0
242,20388,239964,2000000.0
243,20388,3979157,19000000.0
244,20388,843561,1000000.0
245,20388,62172,2000000.0
246,20388,2156958,1000000.0
247,20388,82336,1000000.0
248,20388,1453046,2000000.0
249,20388,2461980,1000000.0
250,20388,3789590,6000000.0
251,20388,657974,1000000.0
252,20388,1962257,1000000.0
253,20388,2376119,3000000.0
254,20388,58233,2000000.0
255,20388,4443585,3000000.0
256,20388,4232281,2000000.0
257,20388,101573,1000000.0
258,20388,4218035,3000000.0
259,20388,2135903,1000000.0
260,20388,169995,1000000.0
261,20388,1557565,107000000.0
262,20388,1916851,1000000.0
263,20388,3868938,3000000.0
264,20388,3959656,1000000.0
265,20388,4788648,4000000.0
266,20388,4001765,1000000.0
267,20388,2625408,1000000.0
268,20388,724884,2000000.0
269,20388,4227797,2000000.0
270,20388,4329441,20000000.0
271,20388,606044,2000000.0
272,20388,136577,2000000.0
273,20388,2000027,1000000.0
274,20388,2824530,2000000.0
275,20388,689508,1000000.0
276,20388,1814939,2000000.0
277,20388,3141451,1000000.0
278,20388,2110871,1000000.0
279,20388,3543877,1000000.0
280,20388,4109235,1000000.0
281,20388,3405473,56000000.0
282,20388,4453,1000000.0
283,20388,240968,1000000.0
284,20388,1204992,1000000.0
285,20388,2372207,2000000.0
286,20388,4276423,7000000.0
287,20388,3857824,2000000.0
288,20388,2609126,1000000.0
289,20388,4075762,1000000.0
290,20388,1129664,2000000.0
291,20388,1890797,1000000.0
292,20388,1681661,2000000.0
293,20388,3766842,2000000.0
294,20388,3848946,75000000.0
295,20388,2393831,1000000.0
296,20388,4520000,1000000.0
297,20388,2306635,3000000.0
298,20388,3745139,3000000.0
299,20388,4648260,1000000.0
300,20388,3290767,1000000.0
301,20388,699984,46000000.0
302,20388,3516979,1000000.0
303,20388,3337351,1000000.0
304,20388,1495089,1000000.0
305,20388,3092238,1000000.0
306,20388,4364543,1000000.0
307,20388,3622286,5000000.0
308,20388,1911672,2000000.0
309,20388,4746984,2000000.0
310,20388,3867332,2000000.0
311,20388,327759,5000000.0
312,20388,3022070,3000000.0
313,20388,2373120,1000000.0
314,20388,3125443,1000000.0
315,20388,2425032,1000000.0
316,20388,4214389,7000000.0
317,20388,4672512,2000000.0
318,20388,3306596,1000000.0
319,20388,2589851,1000000.0
320,20388,2844611,1000000.0
321,20388,4725067,3000000.0
322,20388,1749984,4000000.0
323,20388,2506560,26000000.0
324,20388,666586,10000000.0
325,20388,1110196,1000000.0
326,20388,3104920,1000000.0
327,20388,631608,8000000.0
328,20388,2715073,20000000.0
329,20388,1109026,1000000.0
330,20388,4334629,9000000.0
331,20388,3078284,1000000.0
332,20388,2189374,2000000.0
333,20388,2343197,4000000.0
334,20388,2301979,1000000.0
335,20388,2658893,1000000.0
336,20388,1535006,2000000.0
337,20388,1861146,8000000.0
338,20388,2415519,1000000.0
339,20388,200072,1000000.0
340,20388,3162086,1000000.0
341,20388,2300651,1000000.0
342,20388,3581216,1000000.0
343,20388,1832935,3000000.0
344,20388,2737158,2000000.0
345,20388,4537522,1000000.0
346,20388,738746,1000000.0
347,20388,2841050,2000000.0
348,20388,4337493,1000000.0
349,20388,675286,2000000.0
350,20388,1163506,3000000.0
351,20388,4848624,2000000.0
352,20388,2238113,1000000.0
353,20388,4429891,1000000.0
354,20388,3665395,1000000.0
355,20388,4183179,1000000.0
356,20388,715231,2000000.0
357,20388,3604164,1000000.0
358,20388,2175423,1000000.0
359,20388,2557014,1000000.0
360,20388,2670943,2000000.0
361,20388,3651197,1000000.0
362,20388,1869434,1000000.0
363,20388,1611764,9000000.0
364,20388,4281534,1000000.0
365,20388,2823181,1000000.0
366,20388,1124163,1000000.0
367,20388,875996,2000000.0
368,20388,1977438,95000000.0
369,20388,3435190,1000000.0
370,20388,1740130,3000000.0
371,20388,3372775,3000000.0
372,20388,3720777,2000000.0
373,20388,331500,1000000.0
374,20388,4097076,1000000.0
375,20388,2085221,1000000.0
376,20388,1783483,1000000.0
377,20388,1100635,1000000.0
378,20388,1774558,1000000.0
379,20388,1925220,1000000.0
380,20388,4210870,4000000.0
381,20388,4803727,1000000.0
382,20388,2953545,1000000.0
383,20388,1201423,1000000.0
384,20388,935651,2000000.0
385,20388,4179554,2000000.0
386,20388,3955415,1000000.0
387,20388,4128813,1000000.0
388,20388,4151704,1000000.0
389,20388,2231927,4000000.0
390,20388,2869089,1000000.0
391,20388,2408552,5000000.0
392,20388,1873075,1000000.0
393,20388,4448205,4000000.0
394,20388,3131709,2000000.0
395,20388,3625568,1000000.0
396,20388,3456238,2000000.0
397,20388,4529017,1000000.0
398,20388,649839,1000000.0
399,20388,947045,1000000.0
400,20388,4817800,1000000.0
401,20388,2398444,2000000.0
402,20388,3199883,13000000.0
403,20388,3966104,6000000.0
404,20388,1326726,1000000.0
405,20388,910301,1000000.0
406,20388,1499337,1000000.0
407,20388,676667,1000000.0
408,20388,2031531,55000000.0
409,20388,2121898,1000000.0
410,20388,44771,31000000.0
411,20388,2338672,1000000.0
412,20388,1997280,2000000.0
413,20388,2755351,3000000.0
414,20388,1154651,2000000.0
415,20388,157960,16000000.0
416,20388,149378,1000000.0
417,20388,4102245,1000000.0
418,20388,802775,1000000.0
419,20388,4501329,1000000.0
420,20388,2626660,2000000.0
421,20388,3149079,3000000.0
422,20388,1496546,1000000.0
423,20388,4420284,1000000.0
424,20388,2640710,1000000.0
425,20388,4285812,1000000.0
426,20388,3018064,1000000.0
427,20388,3168003,1000000.0
428,20388,612860,12000000.0
429,20388,3782849,2000000.0
430,20388,567278,1000000.0
431,20388,1816969,2000000.0
432,20388,3851960,2000000.0
433,20388,1153330,1000000.0
434,20388,2768469,1000000.0
435,20388,1990791,1000000.0
436,20388,2561072,1000000.0
437,20388,4373117,2000000.0
438,20388,540929,1000000.0
439,20388,742598,1000000.0
440,20388,2871089,1000000.0
441,20388,461850,1000000.0
442,20388,4427067,6000000.0
443,20388,2098023,1000000.0
444,20388,2509323,1000000.0
445,20388,2944340,2000000.0
446,20388,1709693,2000000.0
447,20388,3250512,3000000.0
448,20388,1413032,1000000.0
449,20388,2341553,69000000.0
450,20388,3586714,2000000.0
451,20388,705213,1000000.0
452,20388,2706995,1000000.0
453,20388,2454694,1000000.0
454,20388,4440292,1000000.0
455,20388,543467,2000000.0
456,20388,2092936,1000000.0
457,20388,126125,2000000.0
458,20388,175490,1000000.0
459,20388,2494053,1000000.0
460,20388,207742,1000000.0
461,20388,1410884,3000000.0
462,20388,3940029,2000000.0
463,20388,2878869,1000000.0
464,20388,726754,1000000.0
465,20388,3754973,1000000.0
466,20388,2484124,1000000.0
467,20388,1896937,1000000.0
468,20388,1584848,1000000.0
469,20388,1832458,1000000.0
470,20388,5108,1000000.0
471,20388,3340198,1000000.0
472,20388,4822815,1000000.0
473,20388,2879669,1000000.0
474,20388,1446473,1000000.0
475,20388,1485221,1000000.0
476,20388,1461334,1000000.0
477,20388,3036600,1000000.0
478,20388,3438399,1000000.0
479,20388,458844,20000000.0
480,20388,78137,1000000.0
481,20388,1752804,1000000.0
482,20388,2060446,1000000.0
483,20388,1420306,2000000.0
484,20388,2346837,3000000.0
485,20388,890630,1000000.0
486,20388,1269460,1000000.0
487,20388,1187491,1000000.0
488,20388,1010448,1000000.0
489,20388,4593675,1000000.0
490,20388,908459,2000000.0
491,20388,2404781,1000000.0
492,20388,4488417,1000000.0
493,20388,4672730,2000000.0
494,20388,1415202,1000000.0
495,20388,3826987,5000000.0
496,20388,3940471,6000000.0
497,20388,4407002,1000000.0
498,20388,3727179,1000000.0
499,20388,2269621,1000000.0
500,20388,2090815,1000000.0
501,20388,4035182,1000000.0
502,20388,2653180,1000000.0
503,20388,2163860,1000000.0
504,20388,3479638,3000000.0
505,20388,667184,2000000.0
506,20388,1894115,1000000.0
507,20388,3993144,1000000.0
508,20388,4183912,2000000.0
509,20388,3071326,3000000.0
510,20388,2843898,1000000.0
511,20388,396655,1000000.0
512,20388,2097600,1000000.0
513,20388,2218098,1000000.0
514,20388,26378,2000000.0
515,20388,4863043,3000000.0
516,20388,2027372,1000000.0
517,20388,4837916,1000000.0
518,20388,1723510,1000000.0
519,20388,724644,1000000.0
520,20388,4509002,1000000.0
521,20388,2502266,2000000.0
522,20388,331540,1000000.0
523,20388,3597321,1000000.0
524,20388,2583785,1000000.0
525,20388,1068278,2000000.0
526,20388,2887549,1000000.0
527,20388,1839454,4000000.0
528,20388,4191399,1000000.0
529,20388,2506920,2000000.0
530,20388,222901,4000000.0
531,20388,970102,1000000.0
532,20388,3331119,1000000.0
533,20388,4324335,1000000.0
534,20388,2305685,1000000.0
535,20388,1329096,5000000.0
536,20388,4361251,1000000.0
537,20388,1978648,1000000.0
538,20388,1090563,1000000.0
539,20388,481584,3000000.0
540,20388,1617020,2000000.0
541,20388,3296919,1000000.0
542,20388,4619497,6000000.0
543,20388,4135981,2000000.0
544,20388,2867072,1000000.0
545,20388,1749046,7000000.0
546,20388,3958684,1000000.0
547,20388,1958795,2000000.0
548,20388,3962446,1000000.0
549,20388,4369213,2000000.0
550,20388,1893663,2000000.0
551,20388,720286,1000000.0
552,20388,3823892,4000000.0
553,20388,4311230,1000000.0
554,20388,1549009,1000000.0
555,20388,3552577,1000000.0
556,20388,3889827,4000000.0
557,20388,2860658,3000000.0
558,20388,1142875,1000000.0
559,20388,2513353,4000000.0
560,20388,2357898,1000000.0
561,20388,4347916,19000000.0
562,20388,1885645,1000000.0
563,20388,2318895,1000000.0
564,20388,3198071,38000000.0
565,20388,648090,1000000.0
566,20388,4363421,1000000.0
567,20388,1684451,1000000.0
568,20388,3682643,2000000.0
569,20388,4360406,1000000.0
570,20388,1629132,0.028691983116309706
571,20388,2399607,1000000.0
572,20388,4351834,4000000.0
573,20388,2179080,2000000.0
574,20388,645095,4000000.0
575,20388,4713652,1000000.0
576,20388,3246196,1000000.0
577,20388,1621460,3000000.0
578,20388,325166,14000000.0
579,20388,4152255,1000000.0
580,20388,1828939,3000000.0
581,20388,4528045,73000000.0
582,20388,1069723,1000000.0
583,20388,1944651,1000000.0
584,20388,1981608,1000000.0
585,20388,282037,2000000.0
586,20388,3640498,10000000.0
587,20388,1602612,3000000.0
588,20388,2183366,1000000.0
589,20388,2175625,1000000.0
590,20388,3894790,1000000.0
591,20388,2067239,1000000.0
592,20388,2049400,1000000.0
593,20388,1325901,3000000.0
594,20388,800699,1000000.0
595,20388,1619185,50000000.0
596,20388,1134756,1000000.0
597,20388,85685,1000000.0
598,20388,4266542,2000000.0
599,20388,4294293,1000000.0
600,20388,3164681,1000000.0
601,20388,2434172,4000000.0
602,20388,503183,1000000.0
603,20388,1786317,10000000.0
604,20388,4620969,1000000.0
605,20388,3541189,1000000.0
606,20388,2487009,1000000.0
607,20388,3999905,2000000.0
608,20388,2719097,1000000.0
609,20388,2144125,1000000.0
610,20388,3225379,3000000.0
611,20388,4689641,2000000.0
612,20388,4233249,1000000.0
613,20388,2815521,1000000.0
614,20388,4771257,1000000.0
615,20388,747278,1000000.0
616,20388,3831581,2000000.0
617,20388,477552,16000000.0
618,20388,3640411,1000000.0
619,20388,60246,2000000.0
620,20388,2444093,3000000.0
621,20388,1257913,1000000.0
622,20388,1117668,1000000.0
623,20388,1642667,1000000.0
624,20388,2762425,1000000.0
625,20388,2023303,1000000.0
626,20388,3928251,1000000.0
627,20388,250512,4000000.0
628,20388,4007628,2000000.0
629,20388,869229,1000000.0
630,20388,1191830,2000000.0
631,20388,2732206,6000000.0
632,20388,2699808,4000000.0
633,20388,3011060,1000000.0
634,20388,1990081,2000000.0
635,20388,2388878,6000000.0
636,20388,2490614,1000000.0
637,20388,3922522,1000000.0
638,20388,3861948,1000000.0
639,20388,426509,2000000.0
640,20388,3265037,1000000.0
641,20388,460190,1000000.0
642,20388,4474408,3000000.0
643,20388,1282197,1000000.0
644,20388,4638483,2000000.0
645,20388,4811829,2000000.0
646,20388,2549690,25000000.0
647,20388,4090363,2000000.0
648,20388,3599282,1000000.0
649,20388,1329642,4000000.0
650,20388,3734430,4000000.0
651,20388,4816345,2000000.0
652,20388,354306,1000000.0
653,20388,4770159,3000000.0
654,20388,749205,3000000.0
655,20388,3771393,2000000.0
656,20388,3254731,3000000.0
657,20388,4372413,2000000.0
658,20388,1135548,3000000.0
659,20388,2943847,1000000.0
660,20388,2363768,2000000.0
661,20388,3628551,1000000.0
662,20388,3913441,2000000.0
663,20388,649942,1000000.0
664,20388,2345534,1000000.0
665,20388,273870,1000000.0
666,20388,4783975,4000000.0
667,20388,4604040,1000000.0
668,20388,3367138,1000000.0
669,20388,4281749,2000000.0
670,20388,4484947,2000000.0
671,20388,929297,1000000.0
672,20388,1467313,1000000.0
673,20388,1163646,2000000.0
674,20388,1137392,1000000.0
675,20388,3072043,2000000.0
676,20388,1994568,2000000.0
677,20388,2682950,5000000.0
678,20388,2322694,3000000.0
679,20388,801582,1000000.0
680,20388,4057130,1000000.0
681,20388,2825272,1000000.0
682,20388,1250164,8000000.0
683,20388,1283376,2000000.0
684,20388,3413835,9000000.0
685,20388,1910023,5000000.0
686,20388,343090,2000000.0
687,20388,1445483,3000000.0
688,20388,2273384,2000000.0
689,20388,2938519,1000000.0
690,20388,520760,1000000.0
691,20388,4092221,2000000.0
692,20388,4042496,1000000.0
693,20388,2668151,49000000.0
694,20388,2888437,2000000.0
695,20388,1726515,1000000.0
696,20388,2905571,1000000.0
697,20388,4800659,1000000.0
698,20388,3651661,2000000.0
699,20388,2669204,1000000.0
700,20388,3478680,34000000.0
701,20388,2560245,1000000.0
702,20388,2585545,2000000.0
703,20388,1458361,3000000.0
704,20388,1522144,1000000.0
705,20388,2293942,2000000.0
706,20388,4654590,2000000.0
707,20388,4672588,2000000.0
708,20388,2003696,1000000.0
709,20388,207003,1000000.0
710,20388,3300015,1000000.0
711,20388,776539,2000000.0
712,20388,3368903,5000000.0
713,20388,4443133,2000000.0
714,20388,90270,1000000.0
715,20388,2136959,2000000.0
716,20388,2828682,1000000.0
717,20388,3248079,2000000.0
718,20388,2568694,1000000.0
719,20388,3391194,1000000.0
720,20388,2079225,1000000.0
721,20388,268787,6000000.0
722,20388,32759,1000000.0
723,20388,3837763,1000000.0
724,20388,3996298,1000000.0
725,20388,3445420,1000000.0
726,20388,3928508,1000000.0
727,20388,1400486,4000000.0
728,20388,3072327,1000000.0
729,20388,4780028,1000000.0
730,20388,1664766,1000000.0
731,20388,3093541,3000000.0
732,20388,1883679,1000000.0
733,20388,2814944,2000000.0
734,20388,2791133,2000000.0
735,20388,3842951,1000000.0
736,20388,4835284,1000000.0
737,20388,3678262,2000000.0
738,20388,2855659,1000000.0
739,20388,2451896,19000000.0
740,20388,3524050,1000000.0
741,20388,656915,1000000.0
742,20388,2461059,1000000.0
743,20388,3468744,1000000.0
744,20388,1260443,2000000.0
745,20388,1315505,2000000.0
746,20388,4693566,10000000.0
747,20388,4297073,46000000.0
748,20388,4809651,1000000.0
749,20388,4513800,8000000.0
750,20388,3431758,1000000.0
751,20388,2278777,2000000.0
752,20388,3032999,1000000.0
753,20388,2032208,22000000.0
754,20388,1521368,2000000.0
755,20388,2848438,1000000.0
756,20388,4826217,1000000.0
757,20388,1155987,1000000.0
758,20388,4192183,1000000.0
759,20388,1035137,2000000.0
760,20388,4767502,2000000.0
761,20388,1022992,63000000.0
762,20388,4684191,1000000.0
763,20388,2633064,1000000.0
764,20388,4611081,1000000.0
765,20388,1867909,1000000.0
766,20388,3300079,1000000.0
767,20388,3918971,12000000.0
768,20388,3108143,1000000.0
769,20388,2124471,2000000.0
770,20388,771361,4000000.0
771,20388,4139381,1000000.0
772,20388,617743,1000000.0
773,20388,1273938,3000000.0
774,20388,1873845,2000000.0
775,20388,4858058,1000000.0
776,20388,2354605,2000000.0
777,20388,4029896,1000000.0
778,20388,1517501,6000000.0
779,20388,2664229,1000000.0
780,20388,1060459,3000000.0
781,20388,22883,1000000.0
782,20388,950588,3000000.0
783,20388,1066673,1000000.0
784,20388,3030706,1000000.0
785,20388,4621654,1000000.0
786,20388,2524325,7000000.0
787,20388,3467433,1000000.0
788,20388,4788371,2000000.0
789,20388,1474776,5000000.0
790,20388,250274,1000000.0
791,20388,2803955,168000000.0
792,20388,3373410,1000000.0
793,20388,2385605,1000000.0
794,20388,2545610,1000000.0
795,20388,2770216,6000000.0
796,20388,1522250,1000000.0
797,20388,3188703,1000000.0
798,20388,1076449,6000000.0
799,20388,454940,1000000.0
800,20388,3198628,1000000.0
801,20388,510305,2000000.0
802,20388,4326098,1000000.0
803,20388,2757208,1000000.0
804,20388,2988103,1000000.0
805,20388,380028,1000000.0
806,20388,4382358,42000000.0
807,20388,2073274,2000000.0
808,20388,3831340,1000000.0
809,20388,2049409,1000000.0
810,20388,3930214,2000000.0
811,20388,2426784,1000000.0
812,20388,194887,1000000.0
813,20388,4613144,2000000.0
814,20388,1706352,1000000.0
815,20388,380536,1000000.0
816,20388,4332357,4000000.0
817,20388,1286578,1000000.0
818,20388,678429,1000000.0
819,20388,3118482,2000000.0
820,20388,4454039,1000000.0
821,20388,365114,1000000.0
822,20388,2628195,2000000.0
823,20388,1819419,1000000.0
824,20388,4617276,1000000.0
825,20388,3160923,2000000.0
826,20388,4500346,1000000.0
827,20388,2580336,3000000.0
828,20388,3071585,1000000.0
829,20388,3273814,1000000.0
830,20388,4569592,1000000.0
831,20388,1940312,2000000.0
832,20388,690326,1000000.0
833,20388,701838,1000000.0
834,20388,2166650,1000000.0
835,20388,726301,12000000.0
836,20388,3099633,1000000.0
837,20388,2010099,1000000.0
838,20388,1022593,1000000.0
839,20388,1047760,1000000.0
840,20388,999490,1000000.0
841,20388,1835465,1000000.0
842,20388,698140,3000000.0
843,20388,786615,2000000.0
844,20388,3131408,2000000.0
845,20388,197254,5000000.0
846,20388,2955983,3000000.0
847,20388,1510983,1000000.0
848,20388,2086227,1000000.0
849,20388,1121520,1000000.0
850,20388,2897478,4000000.0
851,20388,449805,2000000.0
852,20388,2961338,2000000.0
853,20388,4527577,1000000.0
854,20388,2472643,2000000.0
855,20388,1072914,1000000.0
856,20388,4214614,2000000.0
857,20388,3859934,1000000.0
858,20388,2477838,2000000.0
859,20388,1755519,3000000.0
860,20388,4489917,1000000.0
861,20388,2073803,12000000.0
862,20388,3859171,1000000.0
863,20388,2289154,5000000.0
864,20388,4578893,3000000.0
865,20388,4078326,2000000.0
866,20388,1074774,3000000.0
867,20388,1261080,2000000.0
868,20388,1217556,1000000.0
869,20388,3290976,3000000.0
870,20388,51927,1000000.0
871,20388,591760,1000000.0
872,20388,1019759,2000000.0
873,20388,1124194,1000000.0
874,20388,137964,4000000.0
875,20388,524864,1000000.0
876,20388,4095334,1000000.0
877,20388,3263260,1000000.0
878,20388,1882948,1000000.0
879,20388,892700,1000000.0
880,20388,123607,42000000.0
881,20388,340196,1000000.0
882,20388,1641990,1000000.0
883,20388,4523917,1000000.0
884,20388,574001,2000000.0
885,20388,2312640,2000000.0
886,20388,1034109,1000000.0
887,20388,1944150,1000000.0
888,20388,907241,2000000.0
889,20388,4048799,1000000.0
890,20388,3636582,175000000.0
891,20388,2659641,1000000.0
892,20388,3248091,1000000.0
893,20388,90044,6000000.0
894,20388,1465250,5000000.0
895,20388,1285552,4000000.0
896,20388,4424973,1000000.0
897,20388,331358,2000000.0
898,20388,2137862,2000000.0
899,20388,4686777,10000000.0
900,20388,2398846,1000000.0
901,20388,4412727,1000000.0
902,20388,4635827,5000000.0
903,20388,4237221,3000000.0
904,20388,32958,2000000.0
905,20388,1315975,1000000.0
906,20388,4723196,1000000.0
907,20388,403448,2000000.0
908,20388,1299359,1000000.0
909,20388,3025780,2000000.0
910,20388,1614901,36000000.0
911,20388,2388150,1000000.0
912,20388,4391893,2000000.0
913,20388,3864053,1000000.0
914,20388,3321580,2000000.0
915,20388,1294357,10000000.0
916,20388,122700,2000000.0
917,20388,4822767,3000000.0
918,20388,2084378,5000000.0
919,20388,24093,2000000.0
920,20388,1275684,2000000.0
921,20388,224648,2000000.0
922,20388,1516514,1000000.0
923,20388,1600592,1000000.0
924,20388,4301040,2000000.0
925,20388,2110741,2000000.0
926,20388,4740777,5000000.0
927,20388,4148660,1000000.0
928,20388,1263391,1000000.0
929,20388,3275723,1000000.0
930,20388,2210741,2000000.0
931,20388,2400197,1000000.0
932,20388,3931507,2000000.0
933,20388,4718434,1000000.0
934,20388,3712568,2000000.0
935,20388,424805,1000000.0
936,20388,746178,45000000.0
937,20388,303568,2000000.0
938,20388,1016266,5000000.0
939,20388,1452745,4000000.0
940,20388,400544,6000000.0
941,20388,1758138,37000000.0
942,20388,191635,1000000.0
