0,source,sink,in_out_degree_b
147,1628755,2924181,169000000.0
148,243018,193159,2000000.0
149,2607838,1522214,1000000.0
150,3473063,971074,0.7922077901501097
151,3418483,3593013,42000000.0
152,240027,1471608,1000000.0
153,785893,2449296,2000000.0
154,375041,4743804,0.17897629674373883
155,3336834,1339133,6000000.0
156,3278182,4796773,0.1056338020730014
157,1314264,697201,34000000.0
158,3151356,1776000,0.08888888884686105
159,1789514,3485270,41000000.0
160,2763391,1597846,63000000.0
161,1287150,5113,50000000.0
162,1632938,2241589,9000000.0
163,4544880,2457054,5000000.0
164,1452,3723065,45000000.0
165,4096612,1067585,163000000.0
166,1985096,3723065,45000000.0
167,2337068,597760,162000000.0
168,2560408,3723250,2000000.0
169,3504235,3749748,2.205882288062286
170,1474194,1064883,112000000.0
171,1677331,4107823,98000000.0
172,69444,2976923,1000000.0
173,1641756,1696091,1000000.0
174,4471609,3910839,1000000.0
175,2749135,301577,73000000.0
176,871160,4005729,5000000.0
177,2795094,678525,42000000.0
178,745210,1703634,33000000.0
179,3142808,1191204,118000000.0
180,3622805,1809556,45000000.0
181,3027281,1086605,18.861538316449707
182,4251792,1677837,41000000.0
183,863325,2976923,1000000.0
184,2436861,2942968,3000000.0
185,317792,2239775,5000000.0
186,4278656,319752,0.14548238875117553
187,4022436,4852987,171000000.0
188,4849080,528928,85000000.0
189,3374895,3470096,2000000.0
190,3743292,1450214,48000000.0
191,1068581,2860781,164000000.0
192,1392717,64001,19000000.0
193,195757,1545613,1000000.0
194,470204,90257,123000000.0
195,3721646,2988500,4000000.0
196,2324352,352759,4000000.0
197,3928545,1421121,1000000.0
198,4668030,3894567,88000000.0
199,4467644,3824559,4000000.0
200,3318025,3636323,3000000.0
201,597807,4337224,2000000.0
202,3441024,4114575,16000000.0
203,3698761,3025335,54000000.0
204,158115,4059533,54000000.0
205,3080022,3768226,1000000.0
206,623567,453257,235000000.0
207,268979,1776000,0.08888888884686105
208,317792,4342717,508000000.0
209,715543,6364,44000000.0
210,1628755,211323,9000000.0
211,275804,2292933,2000000.0
212,2544398,4355015,0.28813558833668496
213,884526,2661301,0.8873239415790518
214,2259251,4561588,10000000.0
215,914875,555666,100000000.0
216,2914124,1852018,14000000.0
217,4834181,2947163,2000000.0
218,4159232,877100,1000000.0
219,3922567,4753457,118000000.0
220,420757,466302,47000000.0
221,4717616,2277589,7000000.0
222,3353466,440093,6.9999930000070005
223,4420475,2664795,2000000.0
224,1479593,287108,138000000.0
225,3113932,3288243,1.4878048417608576
226,4814135,3284336,1000000.0
227,2675276,4626132,16000000.0
228,2866126,3818809,33000000.0
229,1230845,3658913,26000000.0
230,4355412,4597182,52000000.0
231,49037,1977385,1000000.0
232,2717491,213917,12000000.0
233,3874174,834066,2000000.0
234,3494888,4764472,39000000.0
235,2408015,246307,36000000.0
236,144710,654860,0.31868131517932624
237,3863858,3335540,76000000.0
238,3136926,1105233,292000000.0
239,528340,4515216,0.08168168163262361
240,4736009,1133567,81000000.0
241,2661137,2157727,1000000.0
242,4781379,3686117,29000000.0
243,3431400,184085,21000000.0
244,987119,2736867,4000000.0
245,4348238,1026468,89000000.0
246,1799854,3824251,83000000.0
247,4452360,3666587,47000000.0
248,4326329,77641,688000000.0
249,2745910,4607502,96000000.0
250,2872865,2965375,39000000.0
251,785893,1133567,81000000.0
252,1981615,2064734,179000000.0
253,1943690,3827835,99000000.0
254,1655116,654860,0.31868131517932624
255,2019222,352759,4000000.0
256,2671870,3538910,2000000.0
257,1479088,2238637,1.4594594200146103
258,2912801,3779460,1.3414634091810431
259,3561479,648703,45000000.0
260,1167211,3377747,87000000.0
261,194816,243176,13000000.0
262,4459514,762869,5000000.0
263,4347727,2653845,33000000.0
264,2452484,248970,6000000.0
265,2027803,460554,31000000.0
266,3207225,3703326,52000000.0
267,1576591,4094697,0.1719324025187859
268,4174076,2976923,1000000.0
269,1730546,2633571,1.2222222199204855
270,1841790,2431466,0.023233760064848858
271,3689215,1014927,25000000.0
272,1630993,1370056,2000000.0
273,754986,2151517,135000000.0
274,3380008,1764317,53000000.0
275,604305,3561262,176000000.0
276,2175599,1348594,48000000.0
277,3711007,3162385,104000000.0
278,4720585,3144985,167000000.0
279,2853045,3927655,2000000.0
280,4338398,2785207,77000000.0
281,2651013,2588244,35000000.0
282,1632644,1678405,0.3389830498898784
283,1602676,4597182,52000000.0
284,3248527,1164072,5000000.0
285,2472584,2243983,58000000.0
286,1064556,775014,212000000.0
287,4855215,4027183,14000000.0
288,739365,3273144,2.3246753203623833
289,2347696,352855,83000000.0
290,2712752,2710045,18000000.0
291,4825117,1735123,22000000.0
292,908046,316192,0.0904392763689415
293,3325878,4612494,0.5217391288144747
294,3600628,744460,42000000.0
295,987119,542316,72000000.0
296,285390,726135,60000000.0
297,575651,336189,65000000.0
298,811898,2015738,151000000.0
299,4121724,4370950,34000000.0
300,3763328,1205898,68000000.0
301,4026923,1348594,48000000.0
302,1548013,4486106,1000000.0
303,1119602,4853330,55000000.0
304,3027281,2033602,385000000.0
305,2921853,1072872,41000000.0
306,3238785,2537385,2000000.0
307,2511862,3737538,1000000.0
308,273892,2221607,381000000.0
309,505918,4395510,0.21999999853333335
310,2421138,3344354,433.999566000434
311,4137763,3104940,0.02467657486265463
312,1223102,3296285,4.0508473889686885
313,2598830,2948384,23000000.0
314,2541283,1995073,54000000.0
315,1119602,4581556,4.119999835200006
316,3893485,3263590,2000000.0
317,1427709,1921136,1000000.0
318,662368,1030864,43000000.0
319,1530855,237461,49000000.0
320,1986630,435747,110000000.0
321,3345046,1540392,89000000.0
322,475232,4161676,3000000.0
323,3401659,4276097,46000000.0
324,3925727,1130429,0.09870740293923924
325,1092129,2486979,0.12603878098886595
326,2730650,76607,11000000.0
327,1429554,4331707,3.3991031237708382
328,3293844,792812,32000000.0
329,4013082,2157328,11000000.0
330,811898,3121740,118000000.0
331,4809745,2675321,60000000.0
332,273715,4571277,79000000.0
333,1729215,3781492,156000000.0
334,3794842,458466,5000000.0
335,453052,1105233,292000000.0
336,2038215,679574,0.8251366075129147
337,4640383,2815618,155000000.0
338,4170044,1253026,0.25945179571859556
339,1896939,420656,1000000.0
340,18331,273127,33000000.0
341,3308965,3403903,1000000.0
342,4117461,367410,120000000.0
343,1817278,3472626,132000000.0
344,3705151,138960,22000000.0
345,1299905,3527826,19000000.0
346,1419142,4234840,13000000.0
347,4487749,213917,12000000.0
348,2758155,614747,97000000.0
349,127950,1130429,0.09870740293923924
350,35548,4758377,24000000.0
351,2032980,4597102,5000000.0
352,3337108,801878,49000000.0
353,712547,4579088,0.14968814937694772
354,2519581,3863742,24000000.0
355,625451,837222,45000000.0
356,3305322,476407,4000000.0
357,949172,1552625,63000000.0
358,2361218,3640458,6000000.0
359,484479,1274808,25000000.0
360,153480,1073098,2000000.0
361,4031191,2741764,268000000.0
362,3371729,4304551,75000000.0
363,2434497,837222,45000000.0
364,4449837,4268303,2000000.0
365,4857001,252017,0.5655737658559528
366,1181282,2759898,1000000.0
367,4219582,3823314,0.4315068463595422
368,2810159,4395944,21000000.0
369,3510459,1310839,9000000.0
370,2938250,4387818,23000000.0
371,2060035,57883,85000000.0
372,2814017,82320,24000000.0
373,745210,4204052,0.010815209825662938
374,2429371,2888042,1000000.0
375,2259583,1142702,57000000.0
376,3052079,2747148,49000000.0
377,619552,610672,5000000.0
378,3531100,1465269,2000000.0
379,3001815,243176,13000000.0
380,4497472,4727122,35000000.0
381,4315155,254059,48000000.0
382,3207642,2382117,48000000.0
383,1268923,3723065,45000000.0
384,4117461,1776000,0.08888888884686105
385,829732,1582028,0.1075268815277296
386,2967237,873318,1000000.0
387,3925727,2700195,13000000.0
388,4820881,2194526,181000000.0
389,733542,679375,128000000.0
390,1427709,2829288,211000000.0
391,1381293,1092178,4000000.0
392,4109862,20388,0.0063547446615992076
393,811736,1026468,89000000.0
394,1129405,3571822,14000000.0
395,3236313,1586234,22000000.0
396,3150672,605639,78000000.0
397,127619,178786,37000000.0
398,659769,1310817,19.055554496913636
399,2739333,1755579,3000000.0
400,4283855,4166917,3000000.0
401,965813,4003532,107000000.0
402,4371955,1677060,21000000.0
403,1093575,3401173,0.6799999961142857
404,2835234,524247,101000000.0
405,1287150,1852018,14000000.0
406,117178,3103806,1000000.0
407,1310018,1131169,20000000.0
408,837136,207942,1000000.0
409,2058071,4254453,127.99997866667022
410,2671870,2734382,312000000.0
411,596337,744460,42000000.0
412,2245867,3937192,55000000.0
413,144710,2153670,14000000.0
414,4263251,2251958,67000000.0
415,3216894,6993,27000000.0
416,1749305,1096690,15000000.0
417,911669,137753,3000000.0
418,2933517,807761,246000000.0
419,4361726,720538,69000000.0
420,3660326,819090,695000000.0
421,3491685,3965490,2.6842104792243777
422,3443847,3588368,1000000.0
423,4542296,3393730,16000000.0
424,4007453,3941234,3000000.0
425,4325972,64001,19000000.0
426,2312268,1096330,0.10202639017388633
427,779856,1765411,114000000.0
428,995638,380005,7000000.0
429,408243,711824,46000000.0
430,3531100,2746611,2000000.0
431,4066452,242455,4000000.0
432,3213568,2037947,16000000.0
433,3148813,3552185,24000000.0
434,3135278,4016607,321000000.0
435,4781379,1937230,4000000.0
436,4299096,3144985,167000000.0
437,4435111,1202817,3000000.0
438,697912,137753,3000000.0
439,4135447,4034214,99000000.0
440,1226964,410275,7000000.0
441,940042,4761195,296000000.0
442,1512639,3007594,135000000.0
443,1689039,1131169,20000000.0
444,3248527,1540392,89000000.0
445,71051,1765411,114000000.0
446,2431787,3472626,132000000.0
447,1898939,4778717,27000000.0
448,1498781,3096828,120000000.0
449,380525,2426217,149000000.0
450,2815706,345813,45000000.0
451,133167,4578655,0.3726993863601613
452,3647315,4355015,0.28813558833668496
453,949172,3009965,21000000.0
454,2904717,2533625,12000000.0
455,1223354,1008064,81000000.0
456,1411730,2913438,20000000.0
457,4117461,1604914,34000000.0
458,651351,3217561,0.3356890447502154
459,3794842,4553620,22000000.0
460,475232,3642845,50000000.0
461,3014450,751974,29000000.0
462,2073638,1838184,1000000.0
463,306334,3833101,2000000.0
464,2464404,4294640,0.30197444796518647
465,1322684,4322508,5000000.0
466,785893,290600,5000000.0
467,3292676,3593013,42000000.0
468,4352101,3308151,42000000.0
469,632892,2635867,0.1925754055856719
470,3213568,888836,0.10489889262729303
471,919613,4003532,107000000.0
472,191334,1428975,10000000.0
473,3971343,2546813,18000000.0
474,1687914,1005459,4000000.0
475,1429988,986979,58000000.0
476,4548696,1190291,15000000.0
477,4858996,838453,63000000.0
478,2932022,2770964,297000000.0
479,1854613,3056997,176000000.0
480,3531100,4354226,0.039339103037498734
481,4251792,732416,4000000.0
482,3590756,1905523,6.9729727845142495
483,1159131,2434223,2.358974298487839
484,1320291,3836704,352000000.0
485,4809745,4334486,17000000.0
486,752326,4516657,1.4893616915648107
487,184687,970834,13000000.0
488,922843,2057832,1.0044247743167045
489,3579607,3446682,81000000.0
490,1406432,1483950,0.8594704666813229
491,1360006,1105946,106000000.0
492,3854337,3573012,9000000.0
493,1917370,4059533,54000000.0
494,317792,2262983,257000000.0
495,951929,4852987,171000000.0
496,4510458,694605,7000000.0
497,2872550,1360090,0.09090909022038568
498,1336173,4406065,7000000.0
499,4819127,4737571,72000000.0
500,4540325,4710588,45000000.0
501,1567983,1633484,60000000.0
502,2641051,2070084,0.4919786069947668
503,2393127,598319,32000000.0
504,125872,3823314,0.4315068463595422
505,1233851,2746365,382000000.0
506,617956,2540894,65000000.0
507,1262238,2401545,2000000.0
508,4590349,4683806,12000000.0
509,2172433,1253026,0.25945179571859556
510,2231843,796021,25000000.0
511,2361673,3051327,0.10074511019858039
512,4457096,4516657,1.4893616915648107
513,2870198,2811227,0.04889768229256708
514,2089379,4771880,87000000.0
515,370983,4577899,826000000.0
516,3768380,1383958,13000000.0
517,2934603,4634127,37000000.0
518,4782388,3695276,10000000.0
519,3206394,2894167,3000000.0
520,2686174,908061,14000000.0
521,4021250,4132261,0.11348837198745267
522,2907109,2882216,7000000.0
523,3236313,20462,16000000.0
524,1590268,2239775,5000000.0
525,1063789,2374812,1000000.0
526,3683564,3061931,0.9523809433106577
527,133167,1063377,0.333333329749104
528,938826,1696091,1000000.0
529,1086513,2620518,1000000.0
530,617956,279636,70000000.0
531,4148694,4771880,87000000.0
532,4528705,1358385,72000000.0
533,680757,615287,2000000.0
534,1562061,1068993,1000000.0
535,3293844,2627884,11000000.0
536,4358480,2002788,103000000.0
537,3961269,4864558,12000000.0
538,2363814,4149096,3000000.0
539,2171894,4553620,22000000.0
540,3589315,2905649,1000000.0
541,2607301,697201,34000000.0
542,820951,1897862,8000000.0
543,3687290,1339329,183000000.0
544,2835662,2223881,1.7425149665818065
545,111970,3128487,100000000.0
546,1577581,2265640,3000000.0
547,1927607,2887128,12000000.0
548,695432,2528294,0.289473676592798
549,3163774,958601,0.12545854723003774
550,1813368,3292438,0.15368120074790478
551,947762,74323,3000000.0
552,1729215,3222831,43000000.0
553,765302,2609871,1000000.0
554,911200,4215650,2000000.0
555,217062,1073098,2000000.0
556,2717491,2092295,3000000.0
557,2240718,4058550,0.08753180660686699
558,4064525,4005729,5000000.0
559,833524,3281495,57000000.0
560,3494194,3686117,29000000.0
561,3717996,1140025,0.46874999511718757
562,1412406,891969,4000000.0
563,2934603,4483821,3000000.0
564,306334,1166818,53000000.0
565,4003133,105683,19000000.0
566,1836328,598319,32000000.0
567,3933860,2337217,58000000.0
568,125872,2887963,381000000.0
569,2389638,4658228,3000000.0
570,629031,2365654,46000000.0
571,4583413,819288,8000000.0
572,4822389,4597102,5000000.0
573,3795465,3918393,1000000.0
574,1406432,2403010,104000000.0
575,4074945,3273144,2.3246753203623833
576,2118551,4061862,45000000.0
577,1445324,792812,32000000.0
578,3792997,2499401,3000000.0
579,3711007,3364546,103000000.0
580,4022436,957725,48000000.0
581,4865292,1921136,1000000.0
582,930131,2442177,17000000.0
583,1008703,350886,6000000.0
584,2200489,4506897,298000000.0
585,4311720,3414182,4000000.0
586,3200364,2956791,81000000.0
587,2415668,3489034,76000000.0
588,1075781,262528,1194000000.0
589,1567741,401008,5000000.0
590,2866126,803481,1000000.0
591,19484,4337224,2000000.0
592,2641051,2933565,117000000.0
593,3705151,327965,25000000.0
594,2557232,1218296,2000000.0
595,3195688,3731768,62000000.0
596,970731,1864273,28000000.0
597,1927607,1586234,22000000.0
598,908046,1303746,2000000.0
599,656728,428189,379000000.0
600,2628106,2808644,0.0720720717474231
601,370525,3703326,52000000.0
602,2200489,2493630,26000000.0
603,2157499,639157,9000000.0
604,2806721,744460,42000000.0
605,3396488,1120745,57000000.0
606,2518054,1086605,18.861538316449707
607,2506473,703386,5000000.0
608,3120092,4553620,22000000.0
609,4088436,1598643,147000000.0
610,3385377,3833698,2000000.0
611,2569366,319752,0.14548238875117553
612,1220744,4626853,43000000.0
613,28366,1823430,31.19999376000125
614,1305368,3051327,0.10074511019858039
615,4112224,2194526,181000000.0
616,375041,824031,1000000.0
617,4214037,3789363,28000000.0
618,4064525,2948384,23000000.0
619,1893341,3642845,50000000.0
620,3286368,3306286,79000000.0
621,4074945,2785207,77000000.0
622,2760117,2585300,7000000.0
623,1092129,689821,352000000.0
624,4079269,3088232,3.77536231336904
625,1800416,2416078,18000000.0
626,125872,2330265,0.09582361668521865
627,1695500,1279255,15000000.0
628,911669,4522612,1000000.0
629,4355412,2472812,17000000.0
630,596337,463338,67000000.0
631,807609,3308151,42000000.0
632,1436505,3195222,15000000.0
633,195757,4424787,178000000.0
634,3458832,3756910,0.7277599134750697
635,2187451,1730211,2000000.0
636,2469227,2796817,0.20246406562527144
637,3192626,2677010,10000000.0
638,2970262,3731768,62000000.0
639,1997835,4478927,125000000.0
640,470204,421433,518000000.0
641,4034922,2248684,24000000.0
642,4025298,821686,69000000.0
643,3502346,2064734,179000000.0
644,4143745,4205082,2000000.0
645,2585410,2918923,1000000.0
646,4088436,3538910,2000000.0
647,2795094,2633571,1.2222222199204855
648,2022904,1065417,0.8191489274558625
649,4247331,4329139,71000000.0
650,3337956,3517094,124000000.0
651,3920505,207348,275000000.0
652,3352123,837222,45000000.0
653,3432616,2707342,4000000.0
654,938826,2351112,1000000.0
655,408123,594010,161000000.0
656,3198433,3056079,100000000.0
657,2519581,1772038,64000000.0
658,4333506,2262983,257000000.0
659,2156930,4840530,21000000.0
660,691232,2391386,46000000.0
661,1164538,409262,34000000.0
662,3473274,1063377,0.333333329749104
663,2758155,3327588,2000000.0
664,3345713,4575002,45000000.0
665,1092129,3086451,14000000.0
666,2666350,4463463,1000000.0
667,2939884,4645447,42000000.0
668,3968198,676325,83000000.0
669,1924479,2442177,17000000.0
670,1564470,3867352,156000000.0
671,4472299,3175009,1000000.0
672,3899173,2627884,11000000.0
673,4175026,2493630,26000000.0
674,366904,4572486,0.06323092169212469
675,54323,4180743,3.704225299940489
676,2135899,4198583,62000000.0
677,3928545,1852018,14000000.0
678,1427709,3397645,0.8071216609227283
679,2315048,714236,14000000.0
680,3819586,352759,4000000.0
681,3760607,3959120,97000000.0
682,3446384,4625087,55000000.0
683,765302,2207956,10000000.0
684,3392535,4166917,3000000.0
685,1167211,4132261,0.11348837198745267
686,865410,487639,3.779735678656679
687,4034438,4003532,107000000.0
688,2587055,167816,24000000.0
689,2231843,325927,68000000.0
690,456126,2178305,304000000.0
691,4363166,1735123,22000000.0
692,2497998,2374812,1000000.0
693,3178553,676325,83000000.0
694,2739333,2309371,10000000.0
695,4096612,3284336,1000000.0
696,4610268,3540943,13000000.0
697,4624816,433745,2000000.0
698,552690,3812818,0.2983050842401609
699,922843,3113681,3000000.0
700,2695091,1492115,12000000.0
701,3151576,1086605,18.861538316449707
702,28366,2746365,382000000.0
703,1787403,717384,1.680412353810182
704,1927607,2866511,25000000.0
705,2832099,520390,472000000.0
706,2695621,336189,65000000.0
707,4298943,4645447,42000000.0
708,1322684,2264881,29000000.0
709,3396488,965340,1000000.0
710,2452484,4812681,41000000.0
711,4280660,2502590,292000000.0
712,3146672,720538,69000000.0
713,3502346,4155389,0.18712574822286565
714,594370,2634700,38000000.0
715,941692,982493,3.815384586035503
716,2259251,421433,518000000.0
717,3498717,4060090,89000000.0
718,713973,299257,35000000.0
719,559972,1897862,8000000.0
720,1034420,3882590,132000000.0
721,2525590,1131654,95000000.0
722,4177865,3610552,0.08686521572290327
723,2038215,2051732,50000000.0
724,268995,3413796,12000000.0
725,67800,4288798,15000000.0
726,4699529,1974361,22000000.0
727,281045,57883,85000000.0
728,1958906,1140025,0.46874999511718757
729,2844371,1513515,20000000.0
730,1318170,3392930,44000000.0
731,2873622,4586599,259000000.0
732,2606444,816913,321000000.0
733,3589315,4673981,1000000.0
734,2346396,1354897,1000000.0
735,3093160,2558769,3.142857068027213
736,651837,4517152,1000000.0
737,4031191,2238637,1.4594594200146103
738,4284282,3344354,433.999566000434
739,3464435,1765722,3000000.0
740,886710,1934540,0.4097222207995756
741,2970262,977565,6000000.0
742,2858107,2442177,17000000.0
743,1275299,1102206,13000000.0
744,2831459,3824501,17000000.0
745,3144674,2303097,1000000.0
746,3473703,2264701,665000000.0
747,1459453,4116046,1000000.0
748,4809745,1694355,79000000.0
749,2093176,1229401,38000000.0
750,680757,685095,60000000.0
751,3473063,1133567,81000000.0
752,1955823,1666556,0.7393364893870309
753,2126605,3378736,119000000.0
754,2474997,452890,2000000.0
755,4325261,3808878,41000000.0
756,2368011,3779626,56000000.0
757,1893341,2048276,10000000.0
758,1588061,349769,407000000.0
759,2200735,2959134,2000000.0
760,2141424,349769,407000000.0
761,475690,77641,688000000.0
762,541055,1103581,32000000.0
763,4855215,4727122,35000000.0
764,3725239,3188162,20000000.0
765,4791237,732151,35000000.0
766,3541658,4180743,3.704225299940489
767,702070,594102,29000000.0
768,155341,4863728,10000000.0
769,886710,2299269,11.954544911157049
770,259091,2214631,26000000.0
771,1167211,3162385,104000000.0
772,3089513,3824301,21000000.0
773,2472584,3527826,19000000.0
774,2557232,909677,3000000.0
775,2633605,3561262,176000000.0
776,4147354,4561588,10000000.0
777,4538043,2307183,173000000.0
778,878959,817365,2000000.0
779,4819083,4188938,24000000.0
780,775328,3413796,12000000.0
781,3854337,819288,8000000.0
782,554768,1054633,202.99998872222284
783,2560408,3927655,2000000.0
784,4054509,3795595,1000000.0
785,3067879,762511,8000000.0
786,2019222,209191,0.16704689476120485
787,2494024,4569835,3000000.0
788,1807180,4820082,1000000.0
789,132853,4625087,55000000.0
790,2535495,1450214,48000000.0
791,2671870,4345793,459000000.0
792,4608977,3893892,107000000.0
793,1587881,1558128,8000000.0
794,67665,4486106,1000000.0
795,1635607,1633484,60000000.0
796,2019781,3275980,7000000.0
797,218953,4204052,0.010815209825662938
798,625451,2177982,0.012955888974234109
799,4459514,2884416,0.5499999862500004
800,1498781,2986095,40000000.0
801,2904717,3728341,50000000.0
802,3749748,2472812,17000000.0
803,2569366,2883450,0.3437499946289064
804,3592571,2153670,14000000.0
805,4358141,4188416,112000000.0
806,4576342,303517,21000000.0
807,4054509,2795159,2.1756756462746534
808,3473703,3341056,2000000.0
809,4655993,3739100,1.999999500000125
810,2831459,95673,24000000.0
811,2678495,4135197,0.23121387149587358
812,3567284,1957800,581000000.0
813,1676054,3007594,135000000.0
814,3718908,2125683,40000000.0
815,2761066,2701313,3.6717556971621703
816,2753362,13060,12000000.0
817,1637898,3795525,390000000.0
818,1305368,2434223,2.358974298487839
819,2585063,2976923,1000000.0
820,3600628,2633571,1.2222222199204855
821,3560845,824046,1376000000.0
822,1479088,54381,74000000.0
823,2305619,4675165,0.34782607183364905
824,1974922,1312177,7000000.0
825,3772598,1378011,199000000.0
826,2866126,1561146,3000000.0
827,908090,4861584,1000000.0
828,404943,4743804,0.17897629674373883
829,4117461,350886,6000000.0
830,3474714,2555403,99000000.0
831,3764504,1077087,4000000.0
832,4333506,4483821,3000000.0
833,756454,4632479,165000000.0
834,1810899,3292438,0.15368120074790478
835,491128,3967571,58000000.0
836,2895068,1190849,1000000.0
837,3318630,2981668,72000000.0
838,4358141,2981668,72000000.0
839,908046,996371,2.5140844893374332
840,3431400,74323,3000000.0
841,4345638,971074,0.7922077901501097
842,1157430,4255166,40000000.0
843,680757,1702417,1.5053191409291535
844,1712592,2900535,0.20738636304719785
845,3730580,262528,1194000000.0
846,2911256,762511,8000000.0
847,2299390,4626853,43000000.0
848,1075781,2530095,5000000.0
849,765302,1729215,2.267267260458657
850,4675165,20462,16000000.0
851,2932339,1552898,46000000.0
852,3325878,4519597,69000000.0
853,2975625,1663756,2.0436681133464276
854,4088436,3793469,37000000.0
855,1054015,2031809,29000000.0
856,484479,3086451,14000000.0
857,2598830,1374657,122000000.0
858,3345713,2401150,35000000.0
859,3257910,1487302,393000000.0
860,3925727,2832683,2000000.0
861,2870198,4419310,8000000.0
862,3337956,534121,0.17359413160490433
863,3930883,2784159,16000000.0
864,2730409,4188270,161000000.0
865,4572867,4467748,247000000.0
866,3550092,733605,1000000.0
867,1601288,2379122,45000000.0
868,2237222,273881,14000000.0
